Retailer,Invoice Date,Region,State,Product,Price per Unit,Units Sold,Total Sales,Sales Method
West Gear,2021-01-23,South,Arkansas,Women'S Athletic Footwear,13,74,962,Outlet
Foot Locker,2021-03-23,Southeast,Virginia,Women'S Apparel,49,78,3822,Online
West Gear,2021-01-03,Midwest,Iowa,Men'S Athletic Footwear,29,70,2030,Online
West Gear,2021-05-19,South,Oklahoma,Women'S Athletic Footwear,26,74,1924,Outlet
Sports Direct,2021-05-03,Northeast,Connecticut,Men'S Apparel,50,70,3500,Online
West Gear,2021-10-21,South,Oklahoma,Women'S Street Footwear,14,74,1036,Outlet
Foot Locker,2021-04-24,Southeast,Virginia,Women'S Apparel,64,78,4992,Online
Sports Direct,2021-05-03,Northeast,Connecticut,Women'S Athletic Footwear,32,74,2368,Outlet
Sports Direct,2021-01-17,Northeast,Rhode Island,Women'S Apparel,38,70,2660,Online
Amazon,2021-11-14,Northeast,Massachusetts,Men'S Apparel,63,70,4410,Online
Amazon,2021-03-10,Northeast,Vermont,Men'S Athletic Footwear,42,70,2940,Online
West Gear,2021-09-18,South,Louisiana,Women'S Street Footwear,43,78,3354,Online
Foot Locker,2021-06-08,Northeast,Rhode Island,Women'S Street Footwear,32,74,2368,Outlet
Foot Locker,2021-10-27,Northeast,Pennsylvania,Women'S Apparel,32,70,2240,Outlet
Amazon,2021-01-22,Midwest,Ohio,Men'S Athletic Footwear,38,78,2964,Online
West Gear,2020-01-12,West,Nevada,Men'S Apparel,37,70,2590,Outlet
Amazon,2021-02-22,Southeast,Kentucky,Women'S Apparel,39,78,3042,Online
Sports Direct,2021-11-07,Northeast,Rhode Island,Men'S Athletic Footwear,40,74,2960,Outlet
Sports Direct,2021-01-23,South,Mississippi,Women'S Athletic Footwear,19,78,1482,Online
Walmart,2021-05-19,South,Arkansas,Women'S Athletic Footwear,34,78,2652,Online
Walmart,2021-10-21,South,Arkansas,Women'S Street Footwear,19,78,1482,Online
Kohl'S,2021-11-20,South,Oklahoma,Men'S Athletic Footwear,14,78,1092,Online
Foot Locker,2021-08-12,Midwest,South Dakota,Men'S Athletic Footwear,42,78,3276,Online
Foot Locker,2021-12-08,Midwest,North Dakota,Women'S Apparel,63,78,4914,Online
Foot Locker,2021-08-06,Midwest,Iowa,Men'S Athletic Footwear,42,78,3276,Online
West Gear,2021-11-03,Midwest,Wisconsin,Men'S Athletic Footwear,32,78,2496,Online
Foot Locker,2021-05-22,South,Tennessee,Men'S Athletic Footwear,23,70,1610,Outlet
West Gear,2021-01-10,Midwest,Wisconsin,Men'S Athletic Footwear,32,78,2496,Online
Foot Locker,2021-09-25,Southeast,Virginia,Women'S Athletic Footwear,37,70,2590,Outlet
West Gear,2021-04-24,West,Oregon,Women'S Athletic Footwear,34,70,2380,Outlet
Walmart,2021-03-19,South,Arkansas,Women'S Athletic Footwear,15,70,1050,Outlet
West Gear,2021-04-20,South,Oklahoma,Women'S Street Footwear,10,70,700,Outlet
Kohl'S,2021-01-16,South,Oklahoma,Women'S Athletic Footwear,16,70,1120,Outlet
Foot Locker,2021-06-08,Northeast,Rhode Island,Women'S Athletic Footwear,26,70,1820,Outlet
Sports Direct,2021-01-17,Northeast,Rhode Island,Men'S Athletic Footwear,38,68,2584,Online
Sports Direct,2021-02-15,Northeast,Rhode Island,Women'S Street Footwear,24,70,1680,Outlet
Amazon,2021-01-14,Northeast,Massachusetts,Men'S Apparel,37,70,2590,Outlet
Sports Direct,2021-02-15,Northeast,Massachusetts,Women'S Athletic Footwear,32,68,2176,Online
Amazon,2021-09-17,Northeast,New Hampshire,Men'S Apparel,48,70,3360,Outlet
Sports Direct,2021-06-15,Northeast,Massachusetts,Women'S Street Footwear,42,68,2856,Online
Foot Locker,2021-02-22,Northeast,New Hampshire,Men'S Athletic Footwear,42,70,2940,Outlet
Sports Direct,2021-07-13,Northeast,Massachusetts,Men'S Apparel,53,68,3604,Online
Foot Locker,2021-06-05,Midwest,Illinois,Women'S Apparel,41,69,2829,Online
Amazon,2021-01-14,Northeast,Massachusetts,Men'S Apparel,52,68,3536,Online
Foot Locker,2021-12-28,Northeast,Pennsylvania,Men'S Athletic Footwear,55,69,3795,Online
Amazon,2021-08-11,Northeast,Vermont,Women'S Athletic Footwear,49,68,3332,Online
West Gear,2020-04-11,West,Colorado,Women'S Athletic Footwear,58,69,4002,Online
Amazon,2021-04-18,Northeast,New Hampshire,Men'S Athletic Footwear,49,68,3332,Online
Sports Direct,2021-03-26,South,Tennessee,Men'S Apparel,39,69,2691,Online
Foot Locker,2021-10-23,South,Texas,Men'S Athletic Footwear,34,68,2312,Outlet
Foot Locker,2021-12-16,Northeast,Pennsylvania,Men'S Athletic Footwear,35,68,2380,Outlet
Foot Locker,2021-07-07,Midwest,Nebraska,Women'S Apparel,44,69,3036,Online
Foot Locker,2021-12-22,Northeast,Pennsylvania,Men'S Athletic Footwear,43,68,2924,Outlet
Amazon,2021-03-20,West,Alaska,Women'S Street Footwear,41,69,2829,Online
Walmart,2021-05-18,Southeast,Florida,Men'S Apparel,42,68,2856,Outlet
Amazon,2021-05-20,West,Alaska,Men'S Apparel,62,69,4278,Online
Foot Locker,2021-04-24,Southeast,Virginia,Women'S Athletic Footwear,32,68,2176,Outlet
Foot Locker,2021-03-09,West,Hawaii,Women'S Athletic Footwear,52,69,3588,Online
West Gear,2021-01-24,West,Utah,Women'S Athletic Footwear,30,68,2040,Outlet
Foot Locker,2021-04-24,Southeast,Virginia,Men'S Athletic Footwear,59,69,4071,Online
West Gear,2021-01-17,West,Oregon,Men'S Apparel,33,68,2244,Outlet
Foot Locker,2021-05-25,Southeast,Virginia,Women'S Athletic Footwear,47,69,3243,Online
Foot Locker,2021-01-23,West,Idaho,Men'S Apparel,35,68,2380,Outlet
Foot Locker,2021-02-23,West,Arizona,Women'S Athletic Footwear,26,68,1768,Outlet
Foot Locker,2021-03-22,West,Arizona,Women'S Athletic Footwear,38,68,2584,Outlet
West Gear,2021-10-21,South,Oklahoma,Men'S Apparel,22,68,1496,Outlet
Sports Direct,2021-03-03,Northeast,Connecticut,Men'S Athletic Footwear,32,68,2176,Outlet
Foot Locker,2021-07-06,Northeast,Rhode Island,Men'S Apparel,33,68,2244,Outlet
Foot Locker,2021-10-08,Northeast,Rhode Island,Men'S Athletic Footwear,38,68,2584,Outlet
Sports Direct,2021-11-07,Northeast,Rhode Island,Women'S Street Footwear,37,68,2516,Outlet
Sports Direct,2021-11-07,Northeast,Rhode Island,Women'S Athletic Footwear,36,68,2448,Outlet
Sports Direct,2021-03-13,Northeast,Massachusetts,Women'S Apparel,31,68,2108,Outlet
Sports Direct,2021-05-13,Northeast,Massachusetts,Men'S Athletic Footwear,34,68,2312,Outlet
Sports Direct,2021-05-13,Northeast,Massachusetts,Women'S Street Footwear,30,68,2040,Outlet
Sports Direct,2021-10-15,Northeast,Massachusetts,Men'S Athletic Footwear,37,68,2516,Outlet
Amazon,2021-10-15,Northeast,Massachusetts,Women'S Apparel,51,68,3468,Outlet
Foot Locker,2021-10-23,West,Arizona,Men'S Apparel,53,69,3657,Online
Amazon,2021-02-12,Northeast,Vermont,Men'S Apparel,36,68,2448,Outlet
Sports Direct,2021-04-13,Southeast,Georgia,Women'S Athletic Footwear,48,69,3312,Online
Amazon,2021-04-11,Northeast,Vermont,Men'S Athletic Footwear,35,68,2380,Outlet
Amazon,2021-07-21,Southeast,Kentucky,Women'S Street Footwear,38,69,2622,Online
Amazon,2021-09-10,Northeast,Vermont,Men'S Apparel,48,68,3264,Outlet
West Gear,2021-03-19,South,Oklahoma,Women'S Apparel,23,69,1587,Online
Amazon,2021-02-19,Northeast,New Hampshire,Women'S Athletic Footwear,31,68,2108,Outlet
West Gear,2021-09-19,South,Oklahoma,Women'S Street Footwear,14,69,966,Online
Foot Locker,2021-12-23,Northeast,Pennsylvania,Women'S Street Footwear,47,66,3102,Outlet
Kohl'S,2021-08-13,Midwest,Kansas,Men'S Apparel,47,69,3243,Online
West Gear,2020-01-30,West,Nevada,Men'S Apparel,43,66,2838,Outlet
Sports Direct,2021-02-09,Midwest,North Dakota,Women'S Apparel,23,69,1587,Online
Foot Locker,2021-05-07,Midwest,Iowa,Women'S Apparel,46,69,3174,Online
West Gear,2021-11-03,Midwest,Wisconsin,Women'S Street Footwear,33,69,2277,Online
Sports Direct,2021-02-05,Northeast,Connecticut,Men'S Apparel,39,66,2574,Outlet
West Gear,2021-03-16,Northeast,West Virginia,Men'S Athletic Footwear,27,69,1863,Online
Foot Locker,2021-06-08,Northeast,Rhode Island,Men'S Apparel,39,66,2574,Outlet
Sports Direct,2021-10-08,Northeast,Rhode Island,Women'S Apparel,47,66,3102,Outlet
Amazon,2021-09-10,Northeast,Vermont,Women'S Athletic Footwear,35,66,2310,Outlet
Amazon,2021-10-12,Northeast,Vermont,Women'S Street Footwear,40,66,2640,Outlet
Foot Locker,2021-06-23,Midwest,Illinois,Women'S Apparel,49,65,3185,Online
Foot Locker,2021-07-08,Midwest,Illinois,Women'S Street Footwear,36,65,2340,Online
Foot Locker,2021-07-29,Midwest,Illinois,Women'S Apparel,60,65,3900,Online
Foot Locker,2021-07-31,Midwest,Illinois,Men'S Athletic Footwear,46,65,2990,Online
Foot Locker,2021-08-04,Midwest,Illinois,Women'S Apparel,61,65,3965,Online
Foot Locker,2021-12-26,Northeast,Pennsylvania,Women'S Apparel,71,65,4615,Online
Foot Locker,2021-12-29,Northeast,Pennsylvania,Women'S Street Footwear,55,65,3575,Online
West Gear,2020-06-05,West,Washington,Men'S Apparel,52,65,3380,Online
Foot Locker,2020-10-18,Southeast,Florida,Men'S Athletic Footwear,33,65,2145,Online
Foot Locker,2020-10-22,Midwest,Minnesota,Women'S Apparel,32,65,2080,Online
Foot Locker,2020-10-28,Midwest,Minnesota,Women'S Apparel,34,65,2210,Online
Foot Locker,2021-05-23,South,Tennessee,Women'S Street Footwear,24,65,1560,Online
Foot Locker,2021-07-31,Midwest,Nebraska,Women'S Apparel,54,65,3510,Online
Amazon,2021-02-22,West,Alaska,Men'S Athletic Footwear,53,65,3445,Online
Amazon,2021-03-20,West,Alaska,Men'S Athletic Footwear,52,65,3380,Online
West Gear,2021-06-17,Northeast,West Virginia,Women'S Athletic Footwear,33,69,2277,Online
Amazon,2021-08-21,West,Alaska,Men'S Apparel,62,65,4030,Online
Foot Locker,2021-02-15,Northeast,Maryland,Women'S Street Footwear,27,69,1863,Online
Walmart,2021-09-18,Southeast,Florida,Women'S Athletic Footwear,54,65,3510,Online
Foot Locker,2021-03-23,Southeast,Virginia,Women'S Athletic Footwear,48,65,3120,Online
Foot Locker,2021-09-25,Southeast,Virginia,Women'S Street Footwear,47,65,3055,Online
Foot Locker,2021-03-13,Northeast,Delaware,Women'S Street Footwear,29,69,2001,Online
Foot Locker,2021-04-18,Midwest,Missouri,Men'S Apparel,36,65,2340,Online
Foot Locker,2021-05-13,Northeast,Delaware,Men'S Athletic Footwear,47,69,3243,Online
Foot Locker,2021-05-19,Midwest,Missouri,Women'S Athletic Footwear,29,65,1885,Online
Kohl'S,2021-01-10,Northeast,Delaware,Women'S Apparel,33,69,2277,Online
West Gear,2021-03-23,West,Oregon,Women'S Athletic Footwear,49,65,3185,Online
West Gear,2021-05-18,South,Louisiana,Men'S Apparel,36,65,2340,Online
Kohl'S,2021-06-08,Northeast,New Jersey,Women'S Street Footwear,38,69,2622,Online
Kohl'S,2021-05-27,West,New Mexico,Men'S Apparel,56,65,3640,Online
Sports Direct,2021-04-04,Northeast,Connecticut,Women'S Apparel,36,69,2484,Online
Amazon,2021-03-21,Southeast,Kentucky,Women'S Apparel,42,65,2730,Online
Sports Direct,2021-08-14,Northeast,Massachusetts,Women'S Street Footwear,42,69,2898,Online
Amazon,2021-08-22,Southeast,Kentucky,Men'S Apparel,49,65,3185,Online
Amazon,2021-09-23,Southeast,Kentucky,Women'S Street Footwear,33,65,2145,Online
Walmart,2021-03-19,South,Arkansas,Men'S Apparel,32,65,2080,Online
Amazon,2021-03-17,Northeast,New Hampshire,Men'S Athletic Footwear,49,69,3381,Online
West Gear,2021-01-23,South,Arkansas,Women'S Athletic Footwear,18,65,1170,Online
Foot Locker,2021-06-14,Midwest,Illinois,Women'S Street Footwear,37,68,2516,Online
West Gear,2021-04-20,South,Oklahoma,Men'S Athletic Footwear,23,65,1495,Online
Foot Locker,2021-10-23,South,Texas,Men'S Athletic Footwear,41,68,2788,Online
Kohl'S,2021-01-16,South,Oklahoma,Men'S Apparel,33,65,2145,Online
Foot Locker,2021-11-02,Northeast,Pennsylvania,Women'S Apparel,44,68,2992,Online
Kohl'S,2021-02-14,South,Oklahoma,Men'S Athletic Footwear,23,65,1495,Online
Foot Locker,2020-11-30,Midwest,Minnesota,Women'S Street Footwear,37,68,2516,Online
Foot Locker,2021-05-26,Midwest,Nebraska,Women'S Apparel,32,68,2176,Online
Kohl'S,2021-03-12,Midwest,Kansas,Women'S Apparel,23,65,1495,Online
Kohl'S,2021-05-12,Midwest,Kansas,Women'S Street Footwear,32,65,2080,Online
Sports Direct,2021-08-11,South,Alabama,Men'S Apparel,38,68,2584,Online
Kohl'S,2021-09-12,Midwest,Kansas,Women'S Athletic Footwear,14,65,910,Online
Amazon,2021-10-17,Northeast,Maine,Women'S Apparel,38,68,2584,Online
Foot Locker,2021-08-12,Midwest,South Dakota,Women'S Street Footwear,36,65,2340,Online
Foot Locker,2021-09-13,Midwest,South Dakota,Women'S Apparel,46,65,2990,Online
Amazon,2021-12-23,Northeast,Maine,Women'S Street Footwear,41,68,2788,Online
Amazon,2021-12-17,Northeast,Maine,Women'S Street Footwear,52,68,3536,Online
Amazon,2021-08-21,West,Alaska,Women'S Athletic Footwear,53,68,3604,Online
Sports Direct,2021-01-17,West,Hawaii,Men'S Apparel,54,68,3672,Online
Walmart,2021-05-18,Southeast,Florida,Men'S Apparel,52,68,3536,Online
Foot Locker,2021-10-18,Midwest,Missouri,Men'S Apparel,32,68,2176,Online
West Gear,2021-01-17,West,Oregon,Women'S Athletic Footwear,41,68,2788,Online
Foot Locker,2021-03-22,West,Arizona,Women'S Athletic Footwear,47,68,3196,Online
Foot Locker,2021-06-23,West,Arizona,Men'S Apparel,51,68,3468,Online
Amazon,2021-05-23,Southeast,Kentucky,Men'S Athletic Footwear,42,68,2856,Online
Foot Locker,2021-12-21,Southeast,Kentucky,Women'S Athletic Footwear,49,68,3332,Online
Foot Locker,2021-12-21,Southeast,Kentucky,Men'S Apparel,54,68,3672,Online
West Gear,2021-04-20,South,Oklahoma,Women'S Street Footwear,14,68,952,Online
West Gear,2021-09-19,South,Oklahoma,Men'S Apparel,23,68,1564,Online
Kohl'S,2021-02-14,Midwest,Kansas,Men'S Apparel,32,68,2176,Online
Sports Direct,2021-11-12,Midwest,South Dakota,Women'S Apparel,61,65,3965,Online
Foot Locker,2021-05-13,Midwest,South Dakota,Women'S Apparel,58,68,3944,Online
Sports Direct,2021-06-09,Midwest,North Dakota,Men'S Athletic Footwear,32,65,2080,Online
Sports Direct,2021-02-09,Midwest,South Dakota,Women'S Street Footwear,24,68,1632,Online
Foot Locker,2021-11-09,Midwest,North Dakota,Women'S Apparel,60,65,3900,Online
Foot Locker,2021-03-05,Midwest,Iowa,Women'S Street Footwear,9,65,585,Online
Sports Direct,2021-04-09,Midwest,North Dakota,Women'S Apparel,49,68,3332,Online
West Gear,2021-01-03,Midwest,Iowa,Women'S Street Footwear,18,65,1170,Online
Foot Locker,2021-01-06,Midwest,North Dakota,Women'S Street Footwear,19,68,1292,Online
Foot Locker,2021-02-06,Midwest,Iowa,Women'S Apparel,14,68,952,Online
West Gear,2021-02-03,Midwest,Wisconsin,Women'S Apparel,14,65,910,Online
Foot Locker,2021-03-05,Midwest,Iowa,Women'S Apparel,20,68,1360,Online
West Gear,2021-09-04,Midwest,Wisconsin,Men'S Athletic Footwear,29,65,1885,Online
Foot Locker,2021-07-05,Midwest,Iowa,Women'S Street Footwear,36,68,2448,Online
West Gear,2021-10-03,Midwest,Wisconsin,Women'S Apparel,46,65,2990,Online
West Gear,2021-10-03,Midwest,Wisconsin,Men'S Athletic Footwear,33,68,2244,Online
West Gear,2021-11-03,Midwest,Wisconsin,Women'S Athletic Footwear,33,65,2145,Online
West Gear,2021-10-10,Midwest,Indiana,Men'S Athletic Footwear,32,65,2080,Online
West Gear,2021-07-09,Midwest,Indiana,Women'S Street Footwear,42,68,2856,Online
West Gear,2021-02-17,Northeast,West Virginia,Men'S Apparel,48,65,3120,Online
West Gear,2021-09-11,Midwest,Indiana,Women'S Apparel,36,68,2448,Online
West Gear,2021-04-17,Northeast,West Virginia,Women'S Street Footwear,19,68,1292,Online
West Gear,2021-05-18,Northeast,West Virginia,Men'S Apparel,42,68,2856,Online
Foot Locker,2021-12-20,Northeast,Maryland,Men'S Athletic Footwear,46,65,2990,Online
West Gear,2021-08-17,Northeast,West Virginia,Men'S Apparel,49,68,3332,Online
Foot Locker,2021-12-20,Northeast,Maryland,Women'S Street Footwear,45,65,2925,Online
Foot Locker,2021-02-15,Northeast,Delaware,Men'S Apparel,45,65,2925,Online
West Gear,2021-09-18,Northeast,West Virginia,Women'S Street Footwear,24,68,1632,Online
Foot Locker,2021-05-13,Northeast,Delaware,Women'S Athletic Footwear,41,65,2665,Online
Kohl'S,2021-06-08,Northeast,New Jersey,Women'S Athletic Footwear,39,65,2535,Online
Foot Locker,2021-01-24,Northeast,West Virginia,Men'S Athletic Footwear,34,68,2312,Online
Foot Locker,2021-03-13,Northeast,Delaware,Men'S Athletic Footwear,39,68,2652,Online
Kohl'S,2021-04-07,Northeast,New Jersey,Women'S Apparel,33,68,2244,Online
Kohl'S,2021-06-08,Northeast,New Jersey,Men'S Apparel,46,65,2990,Online
Kohl'S,2021-05-06,Northeast,New Jersey,Men'S Athletic Footwear,41,68,2788,Online
Sports Direct,2021-11-07,Northeast,New Jersey,Women'S Athletic Footwear,49,65,3185,Online
Sports Direct,2021-02-05,Northeast,New Jersey,Women'S Street Footwear,29,65,1885,Online
Kohl'S,2021-05-06,Northeast,New Jersey,Men'S Apparel,47,68,3196,Online
Foot Locker,2021-02-08,Northeast,Rhode Island,Women'S Apparel,33,65,2145,Online
Sports Direct,2021-10-08,Northeast,New Jersey,Women'S Apparel,62,68,4216,Online
Foot Locker,2021-06-08,Northeast,Rhode Island,Women'S Street Footwear,39,65,2535,Online
Sports Direct,2021-11-07,Northeast,New Jersey,Women'S Street Footwear,48,68,3264,Online
Foot Locker,2021-07-06,Northeast,Rhode Island,Women'S Street Footwear,37,65,2405,Online
Sports Direct,2021-03-03,Northeast,Connecticut,Women'S Street Footwear,29,68,1972,Online
Sports Direct,2021-08-04,Northeast,Connecticut,Women'S Athletic Footwear,41,68,2788,Online
Foot Locker,2021-11-04,Northeast,Connecticut,Men'S Apparel,60,68,4080,Online
Sports Direct,2021-12-06,Northeast,Rhode Island,Women'S Athletic Footwear,48,65,3120,Online
Sports Direct,2021-06-15,Northeast,Massachusetts,Women'S Athletic Footwear,41,65,2665,Online
Amazon,2021-10-15,Northeast,Massachusetts,Women'S Apparel,66,65,4290,Online
Sports Direct,2021-12-06,Northeast,Rhode Island,Men'S Apparel,56,68,3808,Online
Amazon,2021-04-11,Northeast,Vermont,Women'S Street Footwear,32,65,2080,Online
Amazon,2021-05-10,Northeast,Vermont,Women'S Athletic Footwear,46,65,2990,Online
West Gear,2021-04-24,West,Oregon,Women'S Athletic Footwear,41,63,2583,Online
West Gear,2021-09-18,South,Louisiana,Women'S Athletic Footwear,41,63,2583,Online
Foot Locker,2021-01-23,West,Idaho,Men'S Apparel,42,63,2646,Online
Foot Locker,2021-02-23,West,Arizona,Women'S Athletic Footwear,38,63,2394,Online
Sports Direct,2021-01-13,West,New Mexico,Men'S Apparel,41,63,2583,Online
Sports Direct,2021-02-13,Southeast,Georgia,Women'S Athletic Footwear,36,63,2268,Online
Amazon,2021-02-22,Midwest,Ohio,Women'S Street Footwear,29,63,1827,Online
Amazon,2021-07-21,Southeast,Kentucky,Women'S Athletic Footwear,37,63,2331,Online
Amazon,2021-08-11,Northeast,Vermont,Men'S Apparel,57,65,3705,Online
Walmart,2021-04-20,South,Arkansas,Women'S Athletic Footwear,20,63,1260,Online
Sports Direct,2021-11-07,Northeast,Rhode Island,Women'S Street Footwear,48,64,3072,Online
West Gear,2021-09-19,South,Oklahoma,Women'S Athletic Footwear,14,63,882,Online
Foot Locker,2021-11-14,Northeast,Pennsylvania,Women'S Apparel,39,64,2496,Outlet
Sports Direct,2021-11-12,Midwest,South Dakota,Men'S Athletic Footwear,41,63,2583,Online
Sports Direct,2021-03-08,Midwest,North Dakota,Women'S Apparel,28,63,1764,Online
Foot Locker,2021-12-01,Northeast,Pennsylvania,Men'S Apparel,50,64,3200,Outlet
Sports Direct,2021-08-09,Midwest,North Dakota,Women'S Street Footwear,37,63,2331,Online
Foot Locker,2021-02-24,Southeast,Virginia,Women'S Athletic Footwear,28,64,1792,Outlet
Sports Direct,2021-09-10,Midwest,North Dakota,Women'S Apparel,44,63,2772,Online
West Gear,2021-02-24,West,Oregon,Women'S Athletic Footwear,29,64,1856,Outlet
Foot Locker,2021-04-06,Midwest,Iowa,Women'S Apparel,46,63,2898,Online
Foot Locker,2021-05-07,Midwest,Iowa,Men'S Athletic Footwear,37,63,2331,Online
West Gear,2021-03-02,Midwest,Wisconsin,Women'S Apparel,18,63,1134,Online
Sports Direct,2021-04-04,Northeast,Connecticut,Men'S Athletic Footwear,30,64,1920,Outlet
Foot Locker,2021-01-24,Northeast,West Virginia,Women'S Street Footwear,24,63,1512,Online
Sports Direct,2021-04-04,Northeast,Connecticut,Women'S Street Footwear,20,64,1280,Outlet
West Gear,2021-02-22,Northeast,Maryland,Women'S Apparel,34,63,2142,Online
Sports Direct,2021-09-03,Northeast,Connecticut,Women'S Street Footwear,33,64,2112,Outlet
West Gear,2021-05-20,Northeast,Maryland,Women'S Apparel,52,63,3276,Online
Foot Locker,2021-09-06,Northeast,Rhode Island,Women'S Apparel,41,64,2624,Outlet
Sports Direct,2021-09-20,Northeast,Maryland,Men'S Athletic Footwear,44,63,2772,Online
Foot Locker,2021-01-24,Northeast,New Hampshire,Men'S Apparel,50,64,3200,Outlet
Foot Locker,2021-11-21,Northeast,Maryland,Women'S Apparel,62,63,3906,Online
Foot Locker,2021-08-14,Northeast,Delaware,Women'S Athletic Footwear,41,63,2583,Online
Foot Locker,2021-08-14,Northeast,Delaware,Men'S Apparel,50,63,3150,Online
Kohl'S,2021-02-08,Northeast,Delaware,Women'S Street Footwear,24,63,1512,Online
Foot Locker,2021-06-17,Midwest,Illinois,Women'S Apparel,45,63,2835,Online
Kohl'S,2021-07-06,Northeast,New Jersey,Women'S Athletic Footwear,36,63,2268,Online
Foot Locker,2021-06-29,Midwest,Illinois,Women'S Apparel,64,63,4032,Online
Kohl'S,2021-10-08,Northeast,New Jersey,Men'S Athletic Footwear,48,63,3024,Online
Foot Locker,2021-07-01,Midwest,Illinois,Men'S Athletic Footwear,43,63,2709,Online
Sports Direct,2021-05-03,Northeast,Connecticut,Women'S Athletic Footwear,44,63,2772,Online
Foot Locker,2021-07-15,Midwest,Illinois,Women'S Athletic Footwear,37,63,2331,Online
