Retailer,Invoice Date,Region,State,Product,Price per Unit,Units Sold,Total Sales,Sales Method
Sports Direct,04-06-2021,Southeast,North Carolina,Women'S Street Footwear,50,68,3400,Online
Sports Direct,02-07-2021,Southeast,North Carolina,Women'S Street Footwear,55,73,4015,Online
Sports Direct,03-08-2021,Southeast,North Carolina,Women'S Street Footwear,55,73,4015,Online
Sports Direct,02-09-2021,Southeast,North Carolina,Women'S Street Footwear,28,18,504,Online
Sports Direct,04-10-2021,Southeast,North Carolina,Women'S Street Footwear,34,15,510,Online
Sports Direct,02-03-2021,Southeast,North Carolina,Women'S Street Footwear,19,18,342,Online
Sports Direct,02-05-2021,Southeast,North Carolina,Women'S Street Footwear,37,17,629,Online
Sports Direct,03-08-2021,Southeast,North Carolina,Women'S Street Footwear,54,21,1134,Online
Sports Direct,03-11-2021,Southeast,North Carolina,Women'S Street Footwear,38,17,646,Online
Sports Direct,04-06-2021,Southeast,North Carolina,Women'S Street Footwear,47,17,799,Online
Sports Direct,03-04-2021,Southeast,North Carolina,Women'S Street Footwear,20,14,280,Online
Sports Direct,02-07-2021,Southeast,North Carolina,Women'S Street Footwear,53,20,1060,Online
Sports Direct,05-12-2021,Southeast,South Carolina,Women'S Street Footwear,60,83,4980,Online
Sports Direct,05-12-2021,Southeast,South Carolina,Women'S Street Footwear,56,22,1232,Online
Sports Direct,04-02-2021,Southeast,South Carolina,Women'S Street Footwear,25,68,1700,Online
Sports Direct,06-01-2021,Southeast,South Carolina,Women'S Street Footwear,25,73,1825,Online
Sports Direct,06-01-2021,Southeast,South Carolina,Women'S Street Footwear,24,19,456,Online
Sports Direct,04-02-2021,Southeast,South Carolina,Women'S Street Footwear,23,17,391,Online
Sports Direct,19-01-2021,Southeast,Virginia,Women'S Street Footwear,23,15,345,Online
Sports Direct,17-02-2021,Southeast,Virginia,Women'S Street Footwear,23,15,345,Online
West Gear,24-04-2020,Southeast,Florida,Men'S Apparel,52,20,1040,Online
West Gear,24-04-2020,Southeast,Florida,Men'S Apparel,58,20,1160,Online
West Gear,15-09-2020,Southeast,Florida,Men'S Apparel,61,21,1281,Online
West Gear,09-09-2020,Southeast,Florida,Men'S Apparel,62,23,1426,Online
West Gear,12-01-2021,Southeast,Florida,Men'S Apparel,51,17,867,Online
West Gear,18-09-2020,Southeast,Florida,Men'S Athletic Footwear,55,25,1375,Online
West Gear,12-09-2020,Southeast,Florida,Men'S Athletic Footwear,57,23,1311,Online
West Gear,24-04-2020,Southeast,Florida,Men'S Athletic Footwear,54,21,1134,Online
West Gear,24-04-2020,Southeast,Florida,Men'S Athletic Footwear,54,19,1026,Online
West Gear,12-01-2021,Southeast,Florida,Men'S Athletic Footwear,44,19,836,Online
West Gear,10-02-2021,Southeast,Florida,Men'S Athletic Footwear,42,14,588,Online
West Gear,24-04-2020,Southeast,Florida,Men'S Street Footwear,52,30,1560,Online
West Gear,17-09-2020,Southeast,Florida,Men'S Street Footwear,60,30,1800,Online
West Gear,24-04-2020,Southeast,Florida,Men'S Street Footwear,55,29,1595,Online
West Gear,11-09-2020,Southeast,Florida,Men'S Street Footwear,60,30,1800,Online
West Gear,12-01-2021,Southeast,Florida,Men'S Street Footwear,41,26,1066,Online
West Gear,10-02-2021,Southeast,Florida,Men'S Street Footwear,44,23,1012,Online
West Gear,24-04-2020,Southeast,Florida,Women'S Apparel,44,21,924,Online
West Gear,24-04-2020,Southeast,Florida,Women'S Apparel,64,25,1600,Online
West Gear,10-09-2020,Southeast,Florida,Women'S Apparel,63,26,1638,Online
West Gear,16-09-2020,Southeast,Florida,Women'S Apparel,67,24,1608,Online
West Gear,12-01-2021,Southeast,Florida,Women'S Apparel,44,18,792,Online
West Gear,08-09-2020,Southeast,Florida,Women'S Athletic Footwear,47,22,1034,Online
West Gear,24-04-2020,Southeast,Florida,Women'S Athletic Footwear,49,18,882,Online
West Gear,14-09-2020,Southeast,Florida,Women'S Athletic Footwear,53,23,1219,Online
West Gear,15-08-2020,Southeast,Florida,Women'S Athletic Footwear,38,17,646,Online
West Gear,24-04-2020,Southeast,Florida,Women'S Athletic Footwear,38,19,722,Online
West Gear,12-01-2021,Southeast,Florida,Women'S Athletic Footwear,37,15,555,Online
West Gear,07-09-2020,Southeast,Florida,Women'S Street Footwear,49,21,1029,Online
West Gear,24-04-2020,Southeast,Florida,Women'S Street Footwear,47,19,893,Online
West Gear,13-09-2020,Southeast,Florida,Women'S Street Footwear,50,22,1100,Online
West Gear,19-09-2020,Southeast,Florida,Women'S Street Footwear,53,23,1219,Online
West Gear,24-04-2020,Southeast,Florida,Women'S Street Footwear,32,20,640,Online
West Gear,10-02-2021,Southeast,Florida,Women'S Street Footwear,33,17,561,Online
West Gear,12-01-2021,Southeast,Florida,Women'S Street Footwear,32,17,544,Online
Foot Locker,10-12-2021,West,Wyoming,Men'S Apparel,54,15,810,Online
Foot Locker,01-06-2021,West,California,Men'S Athletic Footwear,41,8,328,Online
Foot Locker,07-08-2020,West,Washington,Men'S Athletic Footwear,41,22,902,Online
Foot Locker,31-05-2021,West,California,Men'S Street Footwear,44,12,528,Online
Foot Locker,06-08-2020,West,Washington,Men'S Street Footwear,44,27,1188,Online
Foot Locker,10-12-2021,West,Wyoming,Women'S Apparel,56,17,952,Online
Foot Locker,03-06-2021,West,California,Women'S Athletic Footwear,37,3,111,Online
Foot Locker,09-08-2020,West,Washington,Women'S Athletic Footwear,38,18,684,Online
Foot Locker,10-12-2021,West,Wyoming,Women'S Athletic Footwear,44,14,616,Online
Foot Locker,02-06-2021,West,California,Women'S Street Footwear,32,8,256,Online
Foot Locker,08-08-2020,West,Washington,Women'S Street Footwear,34,23,782,Online
Foot Locker,10-12-2021,West,Wyoming,Women'S Street Footwear,44,17,748,Online
Kohl'S,11-08-2021,West,Wyoming,Men'S Apparel,47,14,658,Online
Kohl'S,12-02-2021,West,Wyoming,Men'S Apparel,47,15,705,Online
Kohl'S,11-11-2021,West,Wyoming,Men'S Apparel,51,14,714,Online
Kohl'S,10-05-2021,West,Wyoming,Men'S Apparel,45,13,585,Online
Kohl'S,11-04-2021,West,Wyoming,Men'S Apparel,47,11,517,Online
Kohl'S,10-07-2021,West,Wyoming,Men'S Apparel,48,14,672,Online
Kohl'S,10-09-2021,West,Wyoming,Men'S Apparel,48,13,624,Online
Kohl'S,12-06-2021,West,Wyoming,Men'S Apparel,49,14,686,Online
Kohl'S,12-10-2021,West,Wyoming,Men'S Apparel,54,13,702,Online
Kohl'S,10-03-2021,West,Wyoming,Men'S Apparel,47,13,611,Online
Kohl'S,10-05-2021,West,Wyoming,Men'S Athletic Footwear,41,15,615,Online
Kohl'S,12-10-2021,West,Wyoming,Men'S Athletic Footwear,44,17,748,Online
Kohl'S,12-06-2021,West,Wyoming,Men'S Athletic Footwear,42,17,714,Online
Kohl'S,11-08-2021,West,Wyoming,Men'S Athletic Footwear,43,16,688,Online
Kohl'S,10-12-2021,West,Wyoming,Men'S Athletic Footwear,44,17,748,Online
Kohl'S,11-11-2021,West,Wyoming,Men'S Athletic Footwear,42,17,714,Online
Kohl'S,10-09-2021,West,Wyoming,Men'S Athletic Footwear,44,15,660,Online
Kohl'S,10-07-2021,West,Wyoming,Men'S Athletic Footwear,44,16,704,Online
Kohl'S,10-03-2021,West,Wyoming,Men'S Athletic Footwear,37,13,481,Online
Kohl'S,11-04-2021,West,Wyoming,Men'S Athletic Footwear,39,14,546,Online
Kohl'S,10-03-2021,West,Wyoming,Men'S Street Footwear,38,25,950,Online
Kohl'S,10-12-2021,West,Wyoming,Men'S Street Footwear,52,22,1144,Online
Kohl'S,11-11-2021,West,Wyoming,Men'S Street Footwear,53,22,1166,Online
Kohl'S,11-04-2021,West,Wyoming,Men'S Street Footwear,39,21,819,Online
Kohl'S,12-06-2021,West,Wyoming,Men'S Street Footwear,46,25,1150,Online
Kohl'S,11-08-2021,West,Wyoming,Men'S Street Footwear,47,26,1222,Online
Kohl'S,10-09-2021,West,Wyoming,Men'S Street Footwear,48,21,1008,Online
Kohl'S,10-07-2021,West,Wyoming,Men'S Street Footwear,48,23,1104,Online
Kohl'S,12-10-2021,West,Wyoming,Men'S Street Footwear,50,20,1000,Online
Kohl'S,10-05-2021,West,Wyoming,Men'S Street Footwear,45,25,1125,Online
Kohl'S,11-04-2021,West,Wyoming,Women'S Apparel,36,15,540,Online
Kohl'S,10-07-2021,West,Wyoming,Women'S Apparel,51,20,1020,Online
Kohl'S,10-03-2021,West,Wyoming,Women'S Apparel,37,17,629,Online
Kohl'S,12-06-2021,West,Wyoming,Women'S Apparel,50,16,800,Online
Kohl'S,12-10-2021,West,Wyoming,Women'S Apparel,55,15,825,Online
Kohl'S,12-02-2021,West,Wyoming,Women'S Apparel,38,17,646,Online
Kohl'S,11-11-2021,West,Wyoming,Women'S Apparel,55,16,880,Online
Kohl'S,10-05-2021,West,Wyoming,Women'S Apparel,52,16,832,Online
Kohl'S,10-09-2021,West,Wyoming,Women'S Apparel,52,17,884,Online
Kohl'S,11-08-2021,West,Wyoming,Women'S Apparel,52,20,1040,Online
Kohl'S,12-10-2021,West,Wyoming,Women'S Athletic Footwear,41,12,492,Online
Kohl'S,10-03-2021,West,Wyoming,Women'S Athletic Footwear,33,11,363,Online
Kohl'S,11-04-2021,West,Wyoming,Women'S Athletic Footwear,33,12,396,Online
Kohl'S,12-06-2021,West,Wyoming,Women'S Athletic Footwear,38,14,532,Online
Kohl'S,10-07-2021,West,Wyoming,Women'S Athletic Footwear,39,15,585,Online
Kohl'S,12-02-2021,West,Wyoming,Women'S Athletic Footwear,32,12,384,Online
Kohl'S,10-09-2021,West,Wyoming,Women'S Athletic Footwear,38,14,532,Online
Kohl'S,11-08-2021,West,Wyoming,Women'S Athletic Footwear,38,15,570,Online
Kohl'S,11-11-2021,West,Wyoming,Women'S Athletic Footwear,42,14,588,Online
Kohl'S,10-05-2021,West,Wyoming,Women'S Athletic Footwear,39,13,507,Online
Kohl'S,10-03-2021,West,Wyoming,Women'S Street Footwear,27,15,405,Online
Kohl'S,12-06-2021,West,Wyoming,Women'S Street Footwear,38,13,494,Online
Kohl'S,11-08-2021,West,Wyoming,Women'S Street Footwear,38,14,532,Online
Kohl'S,11-04-2021,West,Wyoming,Women'S Street Footwear,28,15,420,Online
Kohl'S,10-09-2021,West,Wyoming,Women'S Street Footwear,38,14,532,Online
Kohl'S,12-10-2021,West,Wyoming,Women'S Street Footwear,42,13,546,Online
Kohl'S,10-07-2021,West,Wyoming,Women'S Street Footwear,38,15,570,Online
Kohl'S,10-05-2021,West,Wyoming,Women'S Street Footwear,39,15,585,Online
Kohl'S,11-11-2021,West,Wyoming,Women'S Street Footwear,42,15,630,Online
West Gear,11-02-2021,West,Utah,Men'S Apparel,32,10,320,Online
West Gear,11-06-2021,West,Utah,Men'S Apparel,34,11,374,Online
West Gear,11-08-2021,West,Utah,Men'S Apparel,29,11,319,Online
West Gear,10-07-2021,West,Utah,Men'S Apparel,32,13,416,Online
West Gear,11-04-2021,West,Utah,Men'S Apparel,33,7,231,Online
West Gear,11-11-2021,West,Utah,Men'S Apparel,39,9,351,Online
West Gear,12-09-2021,West,Utah,Men'S Apparel,19,9,171,Online
West Gear,11-10-2021,West,Utah,Men'S Apparel,29,8,232,Online
West Gear,10-03-2021,West,Utah,Men'S Apparel,38,8,304,Online
West Gear,10-12-2021,West,Utah,Men'S Apparel,38,11,418,Online
West Gear,12-05-2021,West,Utah,Men'S Apparel,39,8,312,Online
West Gear,12-09-2021,West,Utah,Men'S Athletic Footwear,23,12,276,Online
West Gear,11-04-2021,West,Utah,Men'S Athletic Footwear,25,9,225,Online
West Gear,11-11-2021,West,Utah,Men'S Athletic Footwear,20,11,220,Online
West Gear,11-08-2021,West,Utah,Men'S Athletic Footwear,34,13,442,Online
West Gear,10-07-2021,West,Utah,Men'S Athletic Footwear,29,16,464,Online
West Gear,11-06-2021,West,Utah,Men'S Athletic Footwear,24,11,264,Online
West Gear,10-12-2021,West,Utah,Men'S Athletic Footwear,28,15,420,Online
West Gear,12-05-2021,West,Utah,Men'S Athletic Footwear,29,10,290,Online
West Gear,11-10-2021,West,Utah,Men'S Athletic Footwear,19,10,190,Online
West Gear,10-03-2021,West,Utah,Men'S Athletic Footwear,28,10,280,Online
West Gear,11-04-2021,West,Utah,Men'S Street Footwear,27,18,486,Online
West Gear,11-11-2021,West,Utah,Men'S Street Footwear,29,15,435,Online
West Gear,11-08-2021,West,Utah,Men'S Street Footwear,33,20,660,Online
West Gear,11-10-2021,West,Utah,Men'S Street Footwear,28,17,476,Online
West Gear,11-06-2021,West,Utah,Men'S Street Footwear,28,18,504,Online
West Gear,12-05-2021,West,Utah,Men'S Street Footwear,32,17,544,Online
West Gear,10-03-2021,West,Utah,Men'S Street Footwear,29,17,493,Online
West Gear,12-09-2021,West,Utah,Men'S Street Footwear,29,17,493,Online
West Gear,10-07-2021,West,Utah,Men'S Street Footwear,34,22,748,Online
West Gear,10-12-2021,West,Utah,Men'S Street Footwear,39,20,780,Online
West Gear,11-04-2021,West,Utah,Women'S Apparel,24,11,264,Online
West Gear,11-08-2021,West,Utah,Women'S Apparel,32,15,480,Online
West Gear,11-06-2021,West,Utah,Women'S Apparel,38,15,570,Online
West Gear,10-12-2021,West,Utah,Women'S Apparel,42,13,546,Online
West Gear,11-02-2021,West,Utah,Women'S Apparel,24,13,312,Online
West Gear,11-10-2021,West,Utah,Women'S Apparel,32,10,320,Online
West Gear,12-09-2021,West,Utah,Women'S Apparel,24,12,288,Online
West Gear,10-03-2021,West,Utah,Women'S Apparel,29,10,290,Online
West Gear,10-07-2021,West,Utah,Women'S Apparel,38,15,570,Online
West Gear,11-11-2021,West,Utah,Women'S Apparel,43,11,473,Online
West Gear,12-05-2021,West,Utah,Women'S Apparel,44,12,528,Online
West Gear,11-02-2021,West,Utah,Women'S Athletic Footwear,19,9,171,Online
West Gear,10-07-2021,West,Utah,Women'S Athletic Footwear,23,12,276,Online
West Gear,12-09-2021,West,Utah,Women'S Athletic Footwear,10,9,90,Online
West Gear,11-06-2021,West,Utah,Women'S Athletic Footwear,19,11,209,Online
West Gear,11-11-2021,West,Utah,Women'S Athletic Footwear,19,11,209,Online
West Gear,10-12-2021,West,Utah,Women'S Athletic Footwear,27,11,297,Online
West Gear,11-04-2021,West,Utah,Women'S Athletic Footwear,18,7,126,Online
West Gear,11-08-2021,West,Utah,Women'S Athletic Footwear,19,10,190,Online
West Gear,10-03-2021,West,Utah,Women'S Athletic Footwear,23,7,161,Online
West Gear,11-10-2021,West,Utah,Women'S Athletic Footwear,19,7,133,Online
West Gear,12-05-2021,West,Utah,Women'S Athletic Footwear,23,7,161,Online
West Gear,11-04-2021,West,Utah,Women'S Street Footwear,14,10,140,Online
West Gear,10-12-2021,West,Utah,Women'S Street Footwear,29,11,319,Online
West Gear,11-11-2021,West,Utah,Women'S Street Footwear,19,9,171,Online
West Gear,10-07-2021,West,Utah,Women'S Street Footwear,24,14,336,Online
West Gear,11-10-2021,West,Utah,Women'S Street Footwear,19,9,171,Online
West Gear,11-06-2021,West,Utah,Women'S Street Footwear,19,12,228,Online
West Gear,11-08-2021,West,Utah,Women'S Street Footwear,29,11,319,Online
West Gear,12-09-2021,West,Utah,Women'S Street Footwear,9,9,81,Online
West Gear,10-03-2021,West,Utah,Women'S Street Footwear,18,11,198,Online
West Gear,12-05-2021,West,Utah,Women'S Street Footwear,25,10,250,Online
Kohl'S,06-02-2021,Midwest,Montana,Men'S Apparel,42,12,504,Online
Kohl'S,12-02-2021,Midwest,Montana,Men'S Apparel,52,11,572,Online
Kohl'S,13-01-2021,Midwest,Montana,Men'S Apparel,48,6,288,Online
Kohl'S,07-01-2021,Midwest,Montana,Men'S Apparel,48,6,288,Online
Kohl'S,18-02-2021,Midwest,Montana,Men'S Apparel,50,10,500,Online
Kohl'S,08-03-2021,Midwest,Montana,Men'S Apparel,53,12,636,Online
Kohl'S,25-01-2021,Midwest,Montana,Men'S Apparel,41,6,246,Online
Kohl'S,31-01-2021,Midwest,Montana,Men'S Apparel,41,8,328,Online
Kohl'S,19-01-2021,Midwest,Montana,Men'S Apparel,44,6,264,Online
Kohl'S,02-03-2021,Midwest,Montana,Men'S Apparel,51,11,561,Online
Kohl'S,01-01-2021,Midwest,Montana,Men'S Apparel,47,8,376,Online
Kohl'S,24-02-2021,Midwest,Montana,Men'S Apparel,54,10,540,Online
Kohl'S,29-12-2020,Midwest,Minnesota,Men'S Athletic Footwear,43,13,559,Online
Kohl'S,10-01-2021,Midwest,Montana,Men'S Athletic Footwear,41,12,492,Online
Kohl'S,28-01-2021,Midwest,Montana,Men'S Athletic Footwear,42,15,630,Online
Kohl'S,27-02-2021,Midwest,Montana,Men'S Athletic Footwear,42,17,714,Online
Kohl'S,03-02-2021,Midwest,Montana,Men'S Athletic Footwear,41,16,656,Online
Kohl'S,05-03-2021,Midwest,Montana,Men'S Athletic Footwear,45,18,810,Online
Kohl'S,21-02-2021,Midwest,Montana,Men'S Athletic Footwear,49,16,784,Online
Kohl'S,09-02-2021,Midwest,Montana,Men'S Athletic Footwear,54,19,1026,Online
Kohl'S,22-01-2021,Midwest,Montana,Men'S Athletic Footwear,41,11,451,Online
Kohl'S,15-02-2021,Midwest,Montana,Men'S Athletic Footwear,48,16,768,Online
Kohl'S,04-01-2021,Midwest,Montana,Men'S Athletic Footwear,42,12,504,Online
Kohl'S,16-01-2021,Midwest,Montana,Men'S Athletic Footwear,43,10,430,Online
Kohl'S,28-12-2020,Midwest,Minnesota,Men'S Street Footwear,32,12,384,Online
Kohl'S,09-01-2021,Midwest,Montana,Men'S Street Footwear,32,17,544,Online
Kohl'S,04-03-2021,Midwest,Montana,Men'S Street Footwear,41,20,820,Online
Kohl'S,20-02-2021,Midwest,Montana,Men'S Street Footwear,44,16,704,Online
Kohl'S,03-01-2021,Midwest,Montana,Men'S Street Footwear,34,16,544,Online
Kohl'S,21-01-2021,Midwest,Montana,Men'S Street Footwear,39,15,585,Online
Kohl'S,14-02-2021,Midwest,Montana,Men'S Street Footwear,41,18,738,Online
Kohl'S,08-02-2021,Midwest,Montana,Men'S Street Footwear,42,20,840,Online
Kohl'S,27-01-2021,Midwest,Montana,Men'S Street Footwear,36,17,612,Online
Kohl'S,02-02-2021,Midwest,Montana,Men'S Street Footwear,37,20,740,Online
Kohl'S,26-02-2021,Midwest,Montana,Men'S Street Footwear,38,17,646,Online
Kohl'S,15-01-2021,Midwest,Montana,Men'S Street Footwear,44,16,704,Online
Kohl'S,07-02-2021,Midwest,Montana,Women'S Apparel,58,14,812,Online
Kohl'S,01-02-2021,Midwest,Montana,Women'S Apparel,55,15,825,Online
Kohl'S,08-01-2021,Midwest,Montana,Women'S Apparel,43,12,516,Online
Kohl'S,13-02-2021,Midwest,Montana,Women'S Apparel,56,11,616,Online
Kohl'S,03-03-2021,Midwest,Montana,Women'S Apparel,56,13,728,Online
Kohl'S,26-01-2021,Midwest,Montana,Women'S Apparel,59,11,649,Online
Kohl'S,14-01-2021,Midwest,Montana,Women'S Apparel,42,11,462,Online
Kohl'S,02-01-2021,Midwest,Montana,Women'S Apparel,43,14,602,Online
Kohl'S,20-01-2021,Midwest,Montana,Women'S Apparel,55,10,550,Online
Kohl'S,25-02-2021,Midwest,Montana,Women'S Apparel,58,11,638,Online
Kohl'S,09-03-2021,Midwest,Montana,Women'S Apparel,55,13,715,Online
Kohl'S,19-02-2021,Midwest,Montana,Women'S Apparel,59,12,708,Online
Kohl'S,31-12-2020,Midwest,Minnesota,Women'S Athletic Footwear,44,10,440,Online
Kohl'S,18-01-2021,Midwest,Montana,Women'S Athletic Footwear,36,8,288,Online
Kohl'S,07-03-2021,Midwest,Montana,Women'S Athletic Footwear,43,14,602,Online
Kohl'S,23-02-2021,Midwest,Montana,Women'S Athletic Footwear,44,11,484,Online
Kohl'S,05-02-2021,Midwest,Montana,Women'S Athletic Footwear,36,11,396,Online
Kohl'S,24-01-2021,Midwest,Montana,Women'S Athletic Footwear,38,9,342,Online
Kohl'S,30-01-2021,Midwest,Montana,Women'S Athletic Footwear,38,11,418,Online
Kohl'S,12-01-2021,Midwest,Montana,Women'S Athletic Footwear,44,9,396,Online
Kohl'S,11-02-2021,Midwest,Montana,Women'S Athletic Footwear,41,11,451,Online
Kohl'S,01-03-2021,Midwest,Montana,Women'S Athletic Footwear,39,12,468,Online
Kohl'S,17-02-2021,Midwest,Montana,Women'S Athletic Footwear,41,12,492,Online
Kohl'S,06-01-2021,Midwest,Montana,Women'S Athletic Footwear,44,8,352,Online
Kohl'S,30-12-2020,Midwest,Minnesota,Women'S Street Footwear,41,12,492,Online
Kohl'S,23-01-2021,Midwest,Montana,Women'S Street Footwear,44,11,484,Online
Kohl'S,29-01-2021,Midwest,Montana,Women'S Street Footwear,44,17,748,Online
Kohl'S,16-02-2021,Midwest,Montana,Women'S Street Footwear,42,12,504,Online
Kohl'S,28-02-2021,Midwest,Montana,Women'S Street Footwear,37,12,444,Online
Kohl'S,22-02-2021,Midwest,Montana,Women'S Street Footwear,41,12,492,Online
